Company,Company Code,Company Type,FCC SITE ID,Lattitude,Longitude,Property Address,County,City,Land Owned or Leased,Lessor/Site Owner,Map,Group,Parcel,Height,Type
Tillman Infrastructure,WM002035,WM ,1326653,35.187717,-84.871839,Keith St NW 2839,Bradley,Cleveland,Leased,B & J Properties LP,041L,E,001..00,100,monopole
Tillman Infrastructure,WM002035,WM,1319181,35.934672,-88.490361,Humphrey Rd. 224,Carroll,Outside,Leased,"Williams, Robert Claark",107,,030.00,250,self-support
Tillman Infrastructure,WM002035,WM,1308075,35.757898,-88.51026,Sharon Church Road 409,Carroll,Outside,Leased,Roy D. Ray Jr. & Sherry M. Ray,034,,042.01,275,self support
Tillman Infrastructure,WM002035,WM,1312068,35.471496,-88.517048,State Route 100 East 7410,Chester,Outside,Leased,Tillman / Carl Nichols & Teisha Nichols,024,,062.00,260,self support
Tillman Infrastructure,WM002035,WM,1306837,36.54385,-85.497706,Hilltop Court 252,Clay,Celina,Leased,"West, David & Lori",056,,007.00,256,self support
Tillman Infrastructure,WM002035,WM ,1318508,36.595702,-85.707762,Clay County Hwy 12936,Clay,Outside,Leased,"Boone, Debbie Lynn Etvir Luther",022,,036.00,190,self-support
Tillman Infrastructure,WM002035,WM ,1324275,36.593897,-85.311303,Willow Grove Hwy ,Clay,Outside,Leased,"Burns, Bruce Wayne",014,,019.07,250,self-support
Tillman Infrastructure,WM002035,WM,1295674,35.966997,-83.201656,Graham Street 328 (Old Knoxville Hwy 337),Cocke,Newport,Leased,Keys Arvis M etux Yvonne,047P,E,008.00,184,monopole
Tillman Infrastructure,WM002035,WM,1320605,35.573131,-86.094631,Dick Wiser Rd 500,Coffee,Outside,Leased,"Sadler, Steven Craig & Amy Denise",041,,021.02,190,monopole
Tillman Infrastructure,WM002035,WM,1312230,35.8931333,-84.7626331,Bradshaw Lane 202,Cumberland,Outside,Leased,Michele D. Wright,144,,021.00,305,guyed
Tillman Infrastructure,WM002035,WM,1308019,36.050398,-85.204387,Mayland Loop 502,Cumberland,Outside,Leased,Jeffrey Scott Garrett & Nancy Garrett & Paulette Deneen Garrett,046,,021.00,260,self support
Tillman Infrastructure,WM002035,WM,TI-00890,36.158389,-86.792893,McMillian Street 206,Davidson,Nashville,Leased,Ann Braun,092-12,0,518.00,086,monopole
Tillman Infrastructure,WM002035,WM,TI-01000,36.378886,-84.886972,Ohio Street 133,Fentress,Outside,Leased,Lowanda H. Gernt,086,,079.00,195,monopole
Tillman Infrastructure,WM002035,WM,TI-01149,36.171056,-85.019947,Old Wright Road 126,Fentress,Outside,Leased,Tillman /assessor - Roger Pelfrey,149,,081.00,195,monopole
Tillman Infrastructure,WM002035,WM,1309807,36.383228,-84.94193,South York Hwy 2812,Fentress,Outside,Leased,Glenda Kay Copeland & Patricia Copeland,085,,001.01,183,monopole
Tillman Infrastructure,WM002035,WM,1307260,36.319614,-84.965972,South York Hwy 3882,Fentress,Outside,Leased,Adam York & Taylor Jean York,112,,002.00,195,self support
Tillman Infrastructure,WM002035,WM,1308430,36.205869,-85.018869,South York Hwy 6532,Fentress,Outside,Leased,Richard Brian Cross & Sherry Cross,143C ,B,011.00,255,monopole
Tillman Infrastructure,WM002035,WM,1304678,35.23218,-86.889766,Beech Hill Road 6292,Giles,Outside,Leased,Kenneth L. McQueen & Patricia A. McQueen,080,,022.01,250,self support
Tillman Infrastructure,WM002035,WM,1318817,35.057825,-87.163742,Puncheon Braanch Rd 456 Jackson Hollow Rd),Giles,Outside,Leased,"Wilburn, Tracy D",152,,014.03,250,self-support
Tillman Infrastructure,WM002035,WM,1311816,35.274739,-85.735514,Rutledge Street 781,Grundy,Outside,Leased,"Green, Robert E",094,,092.00,280,self-support
Tillman Infrastructure,WM002035,WM,1308957,35.301139,-85.908444,Sherrill Road 278,Grundy,Outside,Leased,Ross A. Rinkes & Mildred D. Rinkes,085,,003.00,246,self support
Tillman Infrastructure,WM002035,WM,1309000,35.33331.2427,-89.160463,Whiteville Newcastle Rd 650,Hardeman,Outside,Leased,"Tate, Mary Alice Breeded Rev Living Trust",047,,007.00,290,Guyed
Tillman Infrastructure,WM002035,WM,1306155,36.3237709,-83.0144587,Hwy 66 South 2179,Hawkins,Outside,Leased,Tillman / assessor Douglas Myers & Janice D. Myers,145,,054.03,306,self support
Tillman Infrastructure,WM002035,WM,1316231,36.220817,-88.213764,Harvey Bowden Road 2865,Henry,Outside,Leased,Billy Morris Bowden & Anna Fay Bowden,135,,014.00,290,guyed
Tillman Infrastructure,WM002035,WM,1315152,36.1855056,-87.886374,Highwater Road 485,Humphreys,Outside,Leased,Tommy I. Graham & Euletta Joan Graham,014,,024.01,195,monopole
Tillman Infrastructure,WM002035,WM,1315360,36.12435,-83.519061,Groseclose Road 1215,Jefferson,Outside,Leased,Charles E. Simpson Jr.,014,,033.00,155,monopole
Tillman Infrastructure,WM002035,WM,1314972,36.477938,-81.783185,Pinecrest Street 1281,Johnson,Outside,Leased,"Lipford, Eddie",041,,063.00,310,self-support
Tillman Infrastructure,WM002035,WM,1293076,36.46539,-81.787825,Stout Road 899,Johnson,Outside,Leased,Tillman / Purchase Site -assessor Cunningham Karen Darlene,048,,164.03,150,monopole
Tillman Infrastructure,WM002035,WM,1316556,36.533628,-81.9343103,US-421 11088,Johnson,Outside,Leased,"Gentry, Sara E Heirs",024,,020.00,1195,self-support
Tillman Infrastructure,WM002035,WM ,1325356,35.338725,-87.02247,S Brace Rd 479,Lawrence,Outside,Leased,"Boshers, Dustin B. & Casey J",041,,066.04,180,self-support
Tillman Infrastructure,WM002035,WM,1308415,36.521936,-86.166814,Old Hwy 52 7468,Macon,Outside,Leased,Ricky L. Vance,056,,003.03,260,self support
Tillman Infrastructure,WM002035,WM,1310273,35.15308,-85.78397,Ladds Cove Rd 10595,Marion,Outside,Leased,Katheryn M. Adams & Virgil Adams,068,,019.03,290,self support
Tillman Infrastructure,WM002035,WM,1295534,35.424047,-84.488167,South Amhurst Place 109,McMinn,Englewood,Leased,Jerome and Pam Reid,068I,D,001.01,199,monopole
Tillman Infrastructure,WM002035,WM,1295403,35.32685,-84.514786,Country Road 125 (E of Etowah off Co Rd 475),McMinn,Outside,Leased,Ingram Douglas Edward etal,107,,116.00,199,monopole
Tillman Infrastructure,WM002035,WM,1312595,35.3912753,-84.6933031,County Road 135 779,McMinn,Outside,Leased,Jeffrey Scott Womac,083,,082.00,370,guyed
Tillman Infrastructure,WM002035,WM,1312595,35.3912753,-84.6933031,Old County Road 100 240,McMinn,Outside,Leased,Dennis H. Beavers,036,,082.00,255,self support
Tillman Infrastructure,WM002035,WM,1327637,35.360726,-88.561634,Malone Cemetery Rd 600,McNairy,Outside,Leased,"Cone, Keith",011,,026.00,280,self support
Tillman Infrastructure,WM002035,WM,1329311,35.266307,-88.546056,Limon Gauge Rd 3400,McNairy,Outside,Leased,"Holland, Brad & Nicole",041,,016.00,190,monopole
Tillman Infrastructure,WM002035,WM,1308453,35.585744,-84.276499,Gunn Ridge Rd 241,Monroe,Outside,Leased,Tillman / Purchase Site -assessor Michael H Hollaway c/o Tillman,037,,023.08,255,self support
Tillman Infrastructure,WM002035,WM,1312733,35.541047,-84.328656,Highway 411 3412,Monroe,Outside,Leased,David Hill,057,,070.01,325,self support
Tillman Infrastructure,WM002035,WM,1304609,36.52416,-87.44247,Dotsonville Road 1540,Montgomery,Outside,Leased,"Toutges, Ronald L.",068,,101.01,256,self support
Tillman Infrastructure,WM002035,WM,1312503,36.4959939,-88.8921415,Industrial Park Drive 1210,Obion,South Fulton,Leased,Kent Hutchins & Lisa N. Hutchins,007,,041.05,215,self support
Tillman Infrastructure,WM002035,WM,1317565,36.474508,-85.372339,Thompson Circle 254,Overton,Outside,Leased,Edwin Garrett & Peggy Garrett,011,,020.00,195,monopole
Tillman Infrastructure,WM002035,WM,1316559,36.491656,-85.409458,Timothy Road 450,Overton,Outside,Leased,Grant A. Davis & Brittany Davis,010,,023.03,199,monopole
Tillman Infrastructure,WM002035,WM,1311352,36.542208,-85.183164,Lakeside Road 609,Pickett,Outside,Leased,Patricia Ann Shewmake Melton &  Roy June Melton & Eugene Shewmake & Janice Shewmake,044,,033.00,290,self support
Tillman Infrastructure,WM002035,WM,1309742,36.461489,-87.118783,West Stroudsville Rd. 3136,Robertson,Outside,Leased,"Elliott, William B,etal Elliott, Joe",097,,008.00,360,Guyed
Tillman Infrastructure,WM002035,WM,1325297,35.948778,-86.488692,S Lowery St 1215,Rutherford,Outside,Leased,"Johnson, Kimberly L.",049,,035.00,130,monopole
Tillman Infrastructure,WM002035,WM,1308286,36.46317,-87.619987,Seven Mile Ridge Road 960,Stewart,Outside,Leased,David M. Anderson & Cynthia J. Anderson,099,,004.00,300,self support
Tillman Infrastructure,WM002035,WM,1308842,35.727295,-85.917757,West Green Hilll Road 242,Warren,Outside,Leased,Billy Wayne Duggin & Brenda Duggin,047,,018.01,260,self support
Tillman Infrastructure,WM002035,WM,1304648,36.299875,-88.704129,Hwy 118 600,Weakley,Outside,Leased,"Stafford, Ricky H & Kathy",089P,A,008.00,346,guyed
Tillman Infrastructure,WM002035,WM,1308076,36.227889,-88.628406,Old Hwy 22 4655,Weakley,Outside,Leased,Sherry K. Ross & Paul Ross & Judy Cody & Tom Cody,128,,017.02,300,self support
Tillman Infrastructure,WM002035,WM,1315222,36.236683,-88.840033,Industrial Park Rd 106,Weakley,Sharon,Leased,Terry Woodruff & Laura Woodruff,119,,043.05,260,self support
Tillman Infrastructure,WM002035,WM,1312271,35.967,-85.497074,Sullivan Knowles Rd 500,White,Sparta,Leased,"Clark, Ann",060,,006.00,195,monopole
Tillman Infrastructure,WM002035,WM,1322543,36.019928,-86.817406,Granny White  Pike 606,Williamson,Brentwood,Leased,City of Brentwood ,012,,041.00,078,stealth
"Phoenix Tower Internat ional, LLC",WM002059,WM,99,35.854600,-88.061600,Gossett Road 1573,Benton,Outside,Leased,"Keast, Robert",133,,026.00,189,monopole
"Phoenix Tower International, LLC",WM002059,WM,1303121,35.591152,-85.145029,State Line Rd 955,Hamilton,East Ridge,Leased,Hamilton County Dept of Education,169P,B,001.00,160,monopole
"Phoenix Tower International, LLC",WM002059,WM,1265464,35.361389,-87.347472,Oaks Road 51,Lawrence,Outside,OWNED,"Tower Assests Newco X, LLC",035,,024.02,163,h type
"Phoenix Tower International, LLC",WM002059,WM,1294755,35.68,-88.8312,North Highland Ave 2677,Madison,Jackson,Leased,Longhorn Partners,044,,062.00,170,monopole
"Phoenix Tower International, LLC",WM002059,WM,1318167,35.0889,-90.02442,McKellar Ave East 1159,Shelby,Memphis,Leased,IMRI Church,060,3,00002,159,Flag
"Phoenix Tower International, LLC",WM002059,WM,99,35.253900,-89.660000,New Airline Road 4765,Shelby,Arlington,OWNED,"Tower Assets Newco IX, LLC",A01,52,00017,300,monopole
"Phoenix Tower International, LLC",WM002059,WM,99,35.0654278,-89.6742722,Powell Rd W 428,Shelby,Collierville,Leased,Collierville TN Mayor Etal,C02,33,00065,110,Light Pole
"Phoenix Tower International, LLC",WM002059,WM,1309110,35.096639,-89.829861,Poplar Ave 7007,Shelby,Germantown,Leased,TVT 1 LLC,G02,19,00113,150,monopole
"Phoenix Tower International, LLC",WM002059,WM,1298198,35.181053,-89.757367,Berryhill Rd 2039,Shelby,Memphis,Leased,"Todd , Elizabeth S. Living Trust",096,600,207.00,168,monopole
"Phoenix Tower International, LLC",WM002059,WM,1298199,35.205212,-89.979381,Capewood Rd 2540,Shelby,Memphis,OWNED,TVT 1 LLC,072,47,00093,178,monopole
"Phoenix Tower International, LLC",WM002059,WM,1275006,35.181000,-89.919800,Chelsea Ave 4207 East,Shelby,Memphis,Leased,"Freeman, James L.",053,078,00004,120,monopole
"Phoenix Tower International, LLC",WM002059,WM,1289800,35.094660,-89.541650,Earnestine Cove & Covington Pike,Shelby,Memphis,Leased,"Pearce, Richard",088,072,00015,160,Stealth
"Phoenix Tower International, LLC",WM002059,WM,1299270,35.103000,-89.924300,East Getwell Loop 1070,Shelby,Memphis,Leased,University of Memphis,,,,150,monopole
"Phoenix Tower International, LLC",WM002059,WM,1312799,35.006611,-89.883722,East Holmes Rd 5388,Shelby,Memphis,Leased,"Couch, David V",094,200,00211,165,monopole
"Phoenix Tower International, LLC",WM002059,WM,1319477,35.061528,-90.091861,Gilleas Rd 833,Shelby,Memphis,OWNED,TVT I LLC,075,31,00003,178,monopole
"Phoenix Tower International, LLC",WM002059,WM,1301370,35.168100,-89.924700,Graham Street North 1306,Shelby,Memphis,OWNED,"Tower Assets Newco IX, LLC",53056,00,00168,150,stealth
"Phoenix Tower International, LLC",WM002059,WM,1305664,35.135900,-89.959800,Hayden St 143,Shelby,Memphis,Leased,"Kisers Floor Fashions, INC",044,11,00055,148,Stealth
"Phoenix Tower International, LLC",WM002059,WM,1294806,35.114728,-89.966097,Haynes St 638,Shelby,Memphis,Leased,"Orange Mound Apartments, INC",045,034,00001,150,monopole
"Phoenix Tower International, LLC",WM002059,WM,1288739,35.008700,-89.992100,Hornsby Drive 5124,Shelby,Memphis,Leased,"St. Paul Missionaary Baptist Church, Inc.",079,078,00069C,138,Stealth
"Phoenix Tower International, LLC",WM002059,WM,1300741,35.036110,-89.515110,Knight Arnold Rd 5981,Shelby,Memphis,Leased,"Hourn, Houn",093,100,00113,149,monopole
"Phoenix Tower International, LLC",WM002059,WM,1303838,35.050100,-90.026100,Lonley Street 1137,Shelby,Memphis,Leased,"Elvis Pressley Enterprises, Inc.",,,,140,monopole
"Phoenix Tower International, LLC",WM002059,WM,1315737,35.24644,-89.96001,Magnolia Branch Dr 3100,Shelby,Memphis,Leased,TriMark LLC,090,11,00131,169,monopole
"Phoenix Tower International, LLC",WM002059,WM,1312479,35.1565,-89.76125,North Forest Hill Irene Rd 1147,Shelby,Memphis,Leased,"Acuff, Ralph David & Lori J",091,20,012.00,160,monopole
"Phoenix Tower International, LLC",WM002059,WM,1314275,35.227,-89.948194,Old Allen Rd 3712,Shelby,Memphis,Leased,"Smith, Aurther David",090,76,137.00,178,monopole
"Phoenix Tower International, LLC",WM002059,WM,99,35.215700,-89.949400,Old Allen Road 3298,Shelby,Memphis,OWNED,"Tower Assetts Newco IX, LLC",084,010,00291,100,monopole
"Phoenix Tower International, LLC",WM002059,WM,99,35.074300,-89.856300,Old Ridgeway Road 2765,Shelby,Memphis,Leased,"Ridgeway Avenir, LLC",081,051,00322,190,monopole
"Phoenix Tower International, LLC",WM002059,WM,99,35.108100,-89.948500,Park Ave 3418,Shelby,Memphis,Leased,MPH Inestment INC,045,114,00069C,150,monopole
"Phoenix Tower International, LLC",WM002059,WM,99,35.153200,-89.844000,Patmore Road 0,Shelby,Memphis,Leased,Debra Loskovitz Spousal Trust,091,113,00148,149,Stealth
"Phoenix Tower International, LLC",WM002059,WM,1299053,35.089800,-89.969600,Pendleton Street 2016,Shelby,Memphis,Leased,St. Matthew Miss Bapt Ch TRS,059,021,00001,160,monopole
"Phoenix Tower International, LLC",WM002059,WM,99,35.109500,-89.911800,Perkins Rd. S 775,Shelby,Memphis,Leased,City of Memphis (Theater Memphis),057,13,00001,149,Stealth
"Phoenix Tower International, LLC",WM002059,WM,1311533,35.089,-89.8695,Quince Rd 5807,Shelby,Memphis,Leased,Liberty Trading Company LLC,081,51,002.00,160,monopole
"Phoenix Tower International, LLC",WM002059,WM,99,35.118700,-89.697400,Raliegh Lagrange Road 10991,Shelby,Memphis,OWNED,"Tower Assetts Newco IX, LLC  (TV6W, LLC)",D02,22,00388,149,Stealth
"Phoenix Tower International, LLC",WM002059,WM,99,35.098100,-89.947800,Rhodes Ave 3485,Shelby,Memphis,Leased,Fellowship of Believers in Christ Church,058,006,00001C,149,Stealth
"Phoenix Tower International, LLC",WM002059,WM,1300550,35.007700,-90.008300,Rockdale Ave. 1670,Shelby,Memphis,Leased,"Marie, Haley",097,00,058C,160,monopole
"Phoenix Tower International, LLC",WM002059,WM,1300692,35.173200,-90.033600,Sexton Ave 699,Shelby,Memphis,OWNED,"Tower Assets Newco IX, LLC",039,47,00005,158,monopole
"Phoenix Tower International, LLC",WM002059,WM,1289211,35.190500,-89.848000,Summer Ave (Hwy 70) 6415,Shelby,Memphis,Leased,"Wofford, Peter W",089,024,00006L,180,monopole
"Phoenix Tower International, LLC",WM002059,WM,1305253,35.050500,-89.945000,Winchester Rd 3555,Shelby,Memphis,Leased,"SKB Properties, LLC",073,88,00006,149,monopole
"Phoenix Tower International, LLC",WM002059,WM,99,35.111400,-89.894600,Winton St 719,Shelby,Memphis,Leased,"Little, Glen J Jr",065,043,00003,160,monopole
"Phoenix Tower International, LLC",WM002059,WM,99,35.342000,-89.900800,Navy Road 4870,Shelby,Millington,Leased,Millington Telephone Co. Inc.,M01,15,00440,250,lattice
"Phoenix Tower International, LLC",WM002059,WM,1294757,35.152100,-89.820500,Appling Road 986,Shelby,Outside,OWNED,"Tower Assetts Newco IX, LLC",D02,13,00085,100,monopole
"Phoenix Tower International, LLC",WM002059,WM,1302181,35.0268,-89.82356,Germantown Rd Soth 4475,Shelby,Outside,Leased,Ciduad Hermosa Ministries INC,D02,41,00349,170,monopole
"Phoenix Tower International, LLC",WM002059,WM,1300214,35.296500,-89.975300,Hamlet Road 6195,Shelby,Outside,OWNED,"Tower Assetts Newco IX, LLC",D01,24,00339,300,radio
"Phoenix Tower International, LLC",WM002059,WM,1291191,35.146700,-89.727900,Houston Levee Rd 779,Shelby,Outside,Leased,Priola Properties LLC,D02,015,00035,160,monopole
"Phoenix Tower International, LLC",WM002059,WM,1309174,35.09271,-89.4346,Macon View Dr 1106,Shelby,Outside,Leased,Jim D Ethridge,DO2,15,00722,160,Stealth
"Phoenix Tower International, LLC",WM002059,WM,1306072,35.252083,-89.727028,Seed Tick Road 4626 (Hamlet Road 6195),Shelby,Outside,Leased,Lakeland School System,150,000,004.04,160,monopole
"Phoenix Tower International, LLC",WM002059,WM,1294456,35.3984,-89.8464,Hwy 51 S 15876,Tipton,Atoka,Leased,"Tankersley, Oneal etal",144,,00031,150,monopole
"Phoenix Tower International, LLC",WM002059,WM,1054050,35.447700,-89.803200,Park Street 48,Tipton,Munford,OWNED,"Tower Assets Newco IX, LLC",111,,003.00,220,lattice
"Phoenix Tower International, LLC",WM002059,WM,1054049,35.416000,-89.878600,Webb Lane 764,Tipton,Outside,OWNED,"Tower Assets Newco IX, LLC",126,,042.10,285,guyed
"TowerCo 2013, LLC",WM002080,WM,1306396,36.338520,-84.163800,Memorial Dr 513,Campbell,Outside,Leased,Echo Properties LLC,103,,059.00,145,Monopole
"TowerCo 2013, LLC",WM002080,WM,1317525,35.775858,-85.037836,"Hwy 127 South, 13409",Cumberland,Outside,Leased,"Becker, Joshua C",196,,051.00,305,self-support
"TowerCo 2013, LLC",WM002080,WM,1323823,36.381490,-81.842500,Crackers Neck Rd4444,Johnson,Outside,Leased,"Guinn, Carolyn L/E Donna Senn, Jeanete Burton",077,,007.00,195,Monopole
"TowerCo 2013, LLC",WM002080,WM,1316616,36.051180,-83.990400,E Emory Rd 616 ,Knox,Outside,Leased,"Mayo Garden Center, Inc",047,,094.00,150,Molepole
"TowerCo 2013, LLC",WM002080,WM,1287528,35.376871,-87.388004,Hunter Road 23,Lawrence,Outside,Leased,"Clark, Frank",025,,056.00,250,Guyed
"TowerCo 2013, LLC",WM002080,WM,1300223,35.42801,-86.79888,Ellington Parkway South 1380,Marshall,Lewisburg,OWNED,"TowerCo 2013, LLC",071H,A,067.00,145,monopole
"TowerCo 2013, LLC",WM002080,WM,1288546,35.43409139,-86.75447667,Garrett Parkway 647,Marshall,Lewisburg,Leased,"Childress, George Elmer Jr.",071,,031.00,190,monopole
"TowerCo 2013, LLC",WM002080 ,WM,1328267,35.36734,-84.5943,"County Rd 603, 160",McMinn,Outside,Leased,"Seaton, Mark Nolan etux Laura Hughes",095,,048.01,255,Self -Support
"TowerCo 2013, LLC",WM002080,WM,1298980,35.59547,-84.4677,S Main St,Monroe,Sweetwater,Leased,"Valley Motors, Inc",023N,A ,001.00,161,Monopole
"TowerCo 2013, LLC",WM002080,WM,1311482,35.88953,-83.5837,Old Knoxville Hwy 1339,Sevier,Sevierville,Leased,"Perez, Antonio",038,,004.00,161,Monopole
"TowerCo 2013, LLC",WM002080,WM,1298124,35.860402,-83.526586,Industrial Park Drive 108,Sevier,Sevierville,Leased,"Jackson, Mark V",062,,054.00,100,monopole
"TowerCo 2013, LLC",WM002080,WM,1313862,36.589669,-86.436997,Martin Rd. 345,Sumner,Outside,Leased,"Thomerson, William Heatth",032,,011.00,180,monopole
"TowerCo 2013, LLC",WM002080,WM,99,35.844538,-86.764616,Meeks Road 6210,Williamson,Outside,Leased,"McReynolds, Charlie & Roberta",116,,041.02,160,monopole
"Towercom VI-B, LLC",WM002087,WM,1323691,35.3136,-84.822047,Lower River Rd NW 1180,Bradley,Outside,Leased,"Ellis, Larry and Jackie C",005,,022.00,195,monopole
"Towercom VI-B, LLC",WM002087,WM,1315205,35.62025,-85.994611,Shady Grove Rd,Coffee,Outside,Leased,"Myers,  Mark E.",027,,001.01,195,monopole
